,city_name,seasonal_year,bloom_day_of_year,bloom_week_of_year,Nov_prec,Dec_prec,Jan_prec,Feb_prec,Mar_prec,Nov_temp,Dec_temp,Jan_temp,Feb_temp,Mar_temp,latitude,longitude,elevation
515,Nagasaki,2001.0,91.0,13.0,7.0,7.0,18.0,11.0,11.0,13.339691,8.255951,5.6045227,7.1970215,9.710327,33.1154683,129.7874339,94.0
516,Nagasaki,2002.0,88.0,13.0,10.0,12.0,12.0,7.0,9.0,12.229279,7.628235,6.8771667,7.352417,10.8638,33.1154683,129.7874339,94.0
517,Nagasaki,2003.0,88.0,13.0,10.0,14.0,14.0,12.0,16.0,10.365173,8.176392,5.053711,7.6838684,9.022156,33.1154683,129.7874339,94.0
518,Nagasaki,2004.0,93.0,14.0,14.0,8.0,10.0,9.0,11.0,15.376465,8.075958,5.040924,7.720337,9.74939,33.1154683,129.7874339,94.0
519,Nagasaki,2005.0,98.0,14.0,7.0,7.0,11.0,12.0,15.0,13.833221,9.677734,5.2641296,5.5789795,8.352966,33.1154683,129.7874339,94.0
520,Nagasaki,2006.0,93.0,14.0,8.0,15.0,14.0,11.0,12.0,13.692627,5.2876587,6.2442627,6.813202,9.203796,33.1154683,129.7874339,94.0
521,Nagasaki,2007.0,91.0,13.0,12.0,8.0,7.0,7.0,10.0,13.807922,8.525757,6.6670837,8.838806,10.16684,33.1154683,129.7874339,94.0
522,Nagasaki,2008.0,97.0,14.0,2.0,13.0,12.0,5.0,13.0,12.557495,8.982941,6.6078186,5.0811462,9.8055725,33.1154683,129.7874339,94.0
523,Nagasaki,2009.0,86.0,13.0,9.0,9.0,11.0,11.0,9.0,12.468811,8.550415,6.0873413,9.221405,10.052185,33.1154683,129.7874339,94.0
524,Nagasaki,2010.0,90.0,13.0,7.0,11.0,8.0,11.0,18.0,12.5979,7.8344727,5.835144,8.298035,9.6987,33.1154683,129.7874339,94.0
525,Nagasaki,2011.0,97.0,14.0,3.0,12.0,7.0,8.0,6.0,12.05246,7.9686584,2.788391,7.620453,7.368469,33.1154683,129.7874339,94.0
526,Nagasaki,2012.0,93.0,14.0,9.0,5.0,9.0,12.0,10.0,14.985016,7.114319,5.0108337,5.163971,9.5130005,33.1154683,129.7874339,94.0
527,Nagasaki,2013.0,82.0,12.0,9.0,12.0,5.0,9.0,9.0,11.535797,6.4492493,4.9234924,6.491699,10.553589,33.1154683,129.7874339,94.0
528,Nagasaki,2014.0,86.0,13.0,10.0,8.0,5.0,10.0,12.0,12.280518,7.148712,6.586334,6.75531,10.318726,33.1154683,129.7874339,94.0
529,Nagasaki,2015.0,90.0,14.0,7.0,12.0,10.0,7.0,8.0,13.624847,6.286621,6.4129944,6.3605957,9.666443,33.1154683,129.7874339,94.0
530,Nagasaki,2016.0,90.0,13.0,14.0,11.0,8.0,7.0,8.0,14.889709,9.231293,6.2860413,6.55365,10.2091675,33.1154683,129.7874339,94.0
531,Nagasaki,2017.0,97.0,14.0,10.0,11.0,5.0,10.0,9.0,13.505066,9.425507,6.4608154,6.563629,8.884613,33.1154683,129.7874339,94.0
532,Nagasaki,2018.0,85.0,13.0,10.0,5.0,12.0,9.0,10.0,12.760315,6.355255,4.820465,5.441101,11.011536,33.1154683,129.7874339,94.0
533,Nagasaki,2019.0,93.0,14.0,8.0,11.0,5.0,10.0,9.0,13.237946,8.917877,6.8926697,8.219574,10.400604,33.1154683,129.7874339,94.0
534,Nagasaki,2020.0,94.0,14.0,6.0,8.0,12.0,11.0,14.0,13.822327,9.409882,8.487183,8.629578,10.968323,33.1154683,129.7874339,94.0
535,Nagasaki,2021.0,82.0,12.0,7.0,5.0,8.0,7.0,11.0,13.840942,7.26947,6.4584045,8.455994,12.213104,33.1154683,129.7874339,94.0
536,Nagasaki,2022.0,88.0,13.0,7.0,4.0,5.0,7.0,12.0,12.947784,8.158234,5.9738464,5.1596985,11.322845,33.1154683,129.7874339,94.0
537,Nagasaki,2023.0,89.0,13.0,8.0,9.0,9.0,10.0,11.0,14.841644,6.8537903,6.3461914,8.004181,12.040192,33.1154683,129.7874339,94.0
538,Nagasaki,2024.0,93.0,14.0,6.0,11.0,14.0,16.0,13.0,13.645386,9.129822,7.3159485,8.983185,10.545502,33.1154683,129.7874339,94.0
539,Nagasaki,2025.0,90.0,14.0,9.0,5.0,9.0,8.0,16.0,14.716766,7.774719,5.7708435,4.689209,10.231598,33.1154683,129.7874339,94.0
540,Minami Daito Island,1981.0,28.0,5.0,13.0,6.0,3.0,8.0,11.0,24.002014,19.829468,18.108612,18.343445,20.191132,25.8488,131.2507,5.0
541,Minami Daito Island,1982.0,29.0,4.0,9.0,7.0,6.0,10.0,10.0,23.385956,20.276123,18.147064,18.856506,20.059021,25.8488,131.2507,5.0
542,Minami Daito Island,1983.0,29.0,4.0,8.0,19.0,13.0,17.0,20.0,23.99701,20.73935,19.805359,18.557404,19.704163,25.8488,131.2507,5.0
543,Minami Daito Island,1984.0,24.0,4.0,7.0,3.0,12.0,10.0,14.0,22.967865,19.746674,18.027771,17.81726,18.997986,25.8488,131.2507,5.0
544,Minami Daito Island,1985.0,28.0,5.0,14.0,14.0,6.0,16.0,12.0,23.782806,20.472961,18.470306,18.886292,20.111786,25.8488,131.2507,5.0
545,Minami Daito Island,1986.0,24.0,4.0,6.0,17.0,6.0,9.0,14.0,22.978455,20.095642,17.509521,17.137787,18.897797,25.8488,131.2507,5.0
546,Minami Daito Island,1987.0,30.0,5.0,18.0,6.0,5.0,6.0,14.0,23.75357,20.97171,18.710388,18.380188,20.44925,25.8488,131.2507,5.0
547,Minami Daito Island,1988.0,36.0,5.0,10.0,9.0,14.0,9.0,18.0,24.585114,21.024658,20.08554,19.606995,21.081116,25.8488,131.2507,5.0
548,Minami Daito Island,1989.0,30.0,5.0,6.0,5.0,7.0,3.0,5.0,22.288788,20.189056,19.700531,19.10263,19.242645,25.8488,131.2507,5.0
549,Minami Daito Island,1990.0,24.0,4.0,10.0,9.0,10.0,11.0,9.0,23.199982,20.397278,18.923523,20.05194,19.730316,25.8488,131.2507,5.0
550,Minami Daito Island,1991.0,34.0,5.0,9.0,5.0,13.0,6.0,11.0,24.196655,20.883423,19.493927,18.449219,20.756775,25.8488,131.2507,5.0
551,Minami Daito Island,1992.0,32.0,5.0,13.0,8.0,9.0,12.0,13.0,23.294373,21.541595,19.579773,18.468384,21.826477,25.8488,131.2507,5.0
552,Minami Daito Island,1993.0,23.0,3.0,11.0,12.0,15.0,5.0,13.0,23.193573,21.355988,19.989594,18.84433,19.316711,25.8488,131.2507,5.0
553,Minami Daito Island,1994.0,30.0,4.0,12.0,10.0,8.0,12.0,11.0,24.016815,21.09021,19.513397,18.54486,18.600952,25.8488,131.2507,5.0
554,Minami Daito Island,1995.0,41.0,6.0,9.0,8.0,12.0,14.0,14.0,24.07077,22.16159,19.47525,18.21457,18.842194,25.8488,131.2507,5.0
555,Minami Daito Island,1996.0,34.0,5.0,13.0,4.0,9.0,11.0,12.0,22.867645,20.079437,19.10019,18.609924,20.139496,25.8488,131.2507,5.0
556,Minami Daito Island,1997.0,51.0,8.0,6.0,3.0,12.0,8.0,9.0,23.559113,20.107147,18.74469,18.816101,20.516632,25.8488,131.2507,5.0
557,Minami Daito Island,1998.0,36.0,6.0,12.0,11.0,13.0,20.0,14.0,23.800293,21.65271,20.330414,20.335724,20.3013,25.8488,131.2507,5.0
558,Minami Daito Island,1999.0,43.0,6.0,17.0,15.0,8.0,2.0,15.0,24.783173,22.425629,19.898376,19.219818,21.905304,25.8488,131.2507,5.0
559,Minami Daito Island,2000.0,27.0,4.0,6.0,11.0,9.0,11.0,13.0,23.966583,20.704346,19.772095,18.063904,19.131409,25.8488,131.2507,5.0
560,Minami Daito Island,2001.0,29.0,5.0,14.0,12.0,11.0,10.0,14.0,25.491943,22.323578,20.038147,19.945312,19.507324,25.8488,131.2507,5.0
561,Minami Daito Island,2002.0,29.0,5.0,9.0,9.0,6.0,4.0,12.0,23.480774,20.786133,18.731903,18.539215,20.158447,25.8488,131.2507,5.0
562,Minami Daito Island,2003.0,36.0,6.0,12.0,15.0,5.0,5.0,11.0,22.84082,20.865692,18.217834,19.042664,18.91858,25.8488,131.2507,5.0
563,Minami Daito Island,2004.0,38.0,6.0,10.0,5.0,15.0,7.0,12.0,24.892212,21.091522,18.865204,18.835876,19.713379,25.8488,131.2507,5.0
564,Minami Daito Island,2005.0,49.0,7.0,3.0,16.0,10.0,14.0,14.0,24.155243,22.39392,19.21698,19.591095,18.959778,25.8488,131.2507,5.0
565,Minami Daito Island,2006.0,27.0,4.0,13.0,9.0,10.0,10.0,14.0,24.104767,19.458496,20.131897,19.176514,19.236237,25.8488,131.2507,5.0
566,Minami Daito Island,2007.0,45.0,7.0,17.0,11.0,15.0,6.0,10.0,24.161957,21.627167,19.827911,19.156586,19.623169,25.8488,131.2507,5.0
567,Minami Daito Island,2008.0,35.0,6.0,15.0,7.0,10.0,11.0,8.0,24.256866,21.39038,20.435211,18.56546,19.839722,25.8488,131.2507,5.0
568,Minami Daito Island,2009.0,40.0,7.0,17.0,5.0,7.0,3.0,13.0,24.059906,20.739044,18.96585,20.347382,20.173248,25.8488,131.2507,5.0
569,Minami Daito Island,2010.0,46.0,7.0,10.0,9.0,9.0,18.0,6.0,23.727905,20.546692,19.041473,19.77649,20.500671,25.8488,131.2507,5.0
570,Minami Daito Island,2011.0,35.0,5.0,10.0,11.0,8.0,10.0,6.0,23.431946,20.267975,17.626709,19.2081,18.502655,25.8488,131.2507,5.0
571,Minami Daito Island,2012.0,32.0,5.0,12.0,15.0,14.0,10.0,8.0,24.756165,20.821198,19.4617,19.134705,20.61142,25.8488,131.2507,5.0
572,Minami Daito Island,2013.0,21.0,4.0,12.0,10.0,7.0,7.0,11.0,22.550781,20.178528,18.877472,19.678986,20.44638,25.8488,131.2507,5.0
573,Minami Daito Island,2014.0,22.0,4.0,9.0,7.0,6.0,12.0,11.0,22.57016,20.271942,18.798737,18.904144,18.896759,25.8488,131.2507,5.0
574,Minami Daito Island,2015.0,44.0,7.0,8.0,13.0,6.0,8.0,9.0,23.7128,20.1279,18.86618,18.138763,19.22763,25.8488,131.2507,5.0
575,Minami Daito Island,2016.0,61.0,9.0,7.0,13.0,15.0,8.0,10.0,24.728577,22.1362,20.109344,18.615936,19.663757,25.8488,131.2507,5.0
576,Minami Daito Island,2017.0,45.0,7.0,5.0,9.0,5.0,6.0,9.0,25.025848,22.124847,19.845184,18.849365,19.40326,25.8488,131.2507,5.0
577,Minami Daito Island,2018.0,29.0,5.0,11.0,11.0,13.0,11.0,7.0,24.190857,20.44986,19.335114,18.639679,20.141968,25.8488,131.2507,5.0
578,Minami Daito Island,2019.0,43.0,7.0,4.0,12.0,6.0,12.0,10.0,24.008911,22.349304,20.105957,20.844482,20.643219,25.8488,131.2507,5.0
579,Minami Daito Island,2020.0,36.0,6.0,13.0,13.0,7.0,5.0,11.0,24.483215,22.170044,20.91452,20.588348,21.099182,25.8488,131.2507,5.0
580,Minami Daito Island,2021.0,36.0,5.0,11.0,22.0,9.0,8.0,9.0,24.534637,21.805359,19.52185,20.391418,21.484009,25.8488,131.2507,5.0
581,Minami Daito Island,2022.0,41.0,6.0,9.0,7.0,8.0,10.0,12.0,23.476501,20.621887,19.273346,18.479248,20.656708,25.8488,131.2507,5.0
582,Minami Daito Island,2023.0,36.0,5.0,10.0,16.0,4.0,7.0,7.0,25.235046,21.575592,19.49881,19.787018,20.549652,25.8488,131.2507,5.0
583,Minami Daito Island,2024.0,36.0,6.0,11.0,14.0,4.0,7.0,10.0,24.438019,21.777405,19.686005,20.932922,20.446106,25.8488,131.2507,5.0
584,Minami Daito Island,2025.0,36.0,6.0,11.0,10.0,13.0,7.0,9.0,25.689789,21.171112,19.204285,18.034607,19.902863,25.8488,131.2507,5.0
585,Naze,1981.0,31.0,5.0,27.0,7.0,10.0,11.0,26.0,25.222473,23.78836,24.44757,25.894073,26.221527,5.4519997,7.0566745,71.0
586,Naze,1982.0,30.0,4.0,17.0,1.0,15.0,12.0,24.0,24.388916,25.187897,25.498474,25.043793,25.748474,5.4519997,7.0566745,71.0
587,Naze,1983.0,31.0,5.0,17.0,9.0,0.0,12.0,8.0,24.51947,24.536316,20.753998,26.455872,27.15387,5.4519997,7.0566745,71.0
588,Naze,1984.0,33.0,5.0,21.0,17.0,1.0,12.0,25.0,25.30951,24.50473,23.185059,25.591614,25.787933,5.4519997,7.0566745,71.0
589,Naze,1985.0,34.0,5.0,21.0,5.0,18.0,0.0,24.0,25.112152,23.60904,25.444885,25.32425,25.964874,5.4519997,7.0566745,71.0
590,Naze,1986.0,29.0,5.0,29.0,9.0,12.0,19.0,30.0,25.656006,24.332886,25.422485,25.49701,25.496735,5.4519997,7.0566745,71.0
591,Naze,1987.0,36.0,6.0,23.0,4.0,2.0,26.0,23.0,25.238861,23.1604,25.664062,26.60205,26.381744,5.4519997,7.0566745,71.0
592,Naze,1988.0,18.0,3.0,20.0,12.0,10.0,11.0,27.0,25.823456,25.449066,25.59137,26.966888,26.820892,5.4519997,7.0566745,71.0
593,Naze,1989.0,13.0,2.0,19.0,15.0,0.0,2.0,25.0,25.80838,24.373291,21.302979,24.179443,25.985413,5.4519997,7.0566745,71.0
594,Naze,1990.0,28.0,4.0,25.0,11.0,15.0,5.0,8.0,25.797852,24.946198,25.782135,25.625885,27.003326,5.4519997,7.0566745,71.0
595,Naze,1991.0,35.0,6.0,27.0,19.0,2.0,22.0,26.0,25.949188,25.655518,25.215149,26.653076,26.910461,5.4519997,7.0566745,71.0
596,Naze,1992.0,28.0,5.0,30.0,7.0,3.0,2.0,23.0,25.869202,24.04721,23.754883,25.672241,26.90512,5.4519997,7.0566745,71.0
597,Naze,1993.0,29.0,4.0,15.0,2.0,2.0,13.0,23.0,24.612823,24.314056,23.37387,26.105042,25.923126,5.4519997,7.0566745,71.0
598,Naze,1994.0,29.0,4.0,30.0,8.0,11.0,5.0,26.0,25.494995,24.377197,24.733765,26.021698,26.785583,5.4519997,7.0566745,71.0
599,Naze,1995.0,42.0,6.0,17.0,0.0,5.0,13.0,27.0,24.668793,22.652008,24.22522,25.72287,26.587616,5.4519997,7.0566745,71.0
600,Naze,1996.0,22.0,4.0,15.0,14.0,10.0,22.0,29.0,24.767975,24.915436,25.65393,26.69748,26.364288,5.4519997,7.0566745,71.0
601,Naze,1997.0,27.0,5.0,4.0,9.0,14.0,1.0,24.0,24.677979,25.163239,25.23175,23.85788,26.27835,5.4519997,7.0566745,71.0
602,Naze,1998.0,27.0,5.0,28.0,4.0,2.0,3.0,14.0,26.269897,25.138702,23.724854,27.414856,27.507355,5.4519997,7.0566745,71.0
603,Naze,1999.0,35.0,5.0,28.0,11.0,12.0,24.0,31.0,25.933136,24.825348,25.352814,26.2883,26.800934,5.4519997,7.0566745,71.0
604,Naze,2000.0,31.0,5.0,29.0,4.0,14.0,4.0,17.0,25.534943,24.941101,25.720459,25.046997,26.565063,5.4519997,7.0566745,71.0
605,Naze,2001.0,36.0,6.0,26.0,5.0,1.0,5.0,31.0,25.795776,23.506592,23.575378,24.444061,26.734741,5.4519997,7.0566745,71.0
606,Naze,2002.0,29.0,5.0,27.0,9.0,2.0,11.0,30.0,25.832672,26.140411,23.44748,25.90503,27.035553,5.4519997,7.0566745,71.0
607,Naze,2003.0,26.0,4.0,20.0,11.0,13.0,18.0,23.0,25.882172,24.49347,25.272552,27.031952,26.921112,5.4519997,7.0566745,71.0
608,Naze,2004.0,32.0,5.0,26.0,6.0,11.0,11.0,20.0,26.057281,24.915955,25.499603,26.026855,26.79422,5.4519997,7.0566745,71.0
609,Naze,2005.0,39.0,6.0,25.0,8.0,7.0,17.0,29.0,25.849823,26.278961,23.493103,27.166473,27.247345,5.4519997,7.0566745,71.0
610,Naze,2006.0,24.0,4.0,15.0,13.0,25.0,23.0,27.0,26.427124,26.085022,26.499512,27.037445,26.77243,5.4519997,7.0566745,71.0
611,Naze,2007.0,38.0,6.0,15.0,1.0,0.0,16.0,23.0,25.918945,24.673859,22.9122,26.581451,26.834045,5.4519997,7.0566745,71.0
612,Naze,2008.0,33.0,5.0,26.0,12.0,7.0,4.0,29.0,25.610687,24.670593,23.612854,24.874786,26.393677,5.4519997,7.0566745,71.0
613,Naze,2009.0,35.0,6.0,25.0,18.0,19.0,18.0,29.0,26.371216,25.650879,25.898773,26.703735,26.999603,5.4519997,7.0566745,71.0
614,Naze,2010.0,34.0,5.0,18.0,6.0,9.0,22.0,23.0,25.67163,26.003418,26.33255,27.131073,27.12854,5.4519997,7.0566745,71.0
615,Naze,2011.0,38.0,6.0,28.0,9.0,2.0,24.0,29.0,25.870483,25.287994,24.486725,26.19278,26.759583,5.4519997,7.0566745,71.0
616,Naze,2012.0,30.0,5.0,23.0,5.0,13.0,27.0,24.0,25.793365,24.026764,24.64386,26.212769,26.793182,5.4519997,7.0566745,71.0
617,Naze,2013.0,28.0,5.0,26.0,12.0,15.0,20.0,29.0,25.92218,24.509674,25.374176,26.294464,26.759338,5.4519997,7.0566745,71.0
618,Naze,2014.0,31.0,5.0,28.0,17.0,17.0,13.0,30.0,25.772278,25.17154,25.935333,26.72815,26.580658,5.4519997,7.0566745,71.0
619,Naze,2015.0,29.0,5.0,26.0,12.0,10.0,25.0,27.0,26.176361,26.098846,24.06424,26.806519,26.847015,5.4519997,7.0566745,71.0
620,Naze,2016.0,33.0,5.0,19.0,2.0,1.0,11.0,30.0,26.239258,23.436981,25.178558,27.332825,27.547821,5.4519997,7.0566745,71.0
621,Naze,2017.0,44.0,7.0,28.0,14.0,18.0,10.0,31.0,26.610504,25.784943,25.94992,26.447906,27.03714,5.4519997,7.0566745,71.0
622,Naze,2018.0,36.0,6.0,24.0,13.0,2.0,22.0,31.0,26.175812,26.148712,24.624023,26.951782,26.675598,5.4519997,7.0566745,71.0
623,Naze,2019.0,38.0,6.0,28.0,6.0,17.0,14.0,31.0,26.644287,25.677551,25.940552,26.310669,26.899445,5.4519997,7.0566745,71.0
624,Naze,2020.0,38.0,6.0,29.0,4.0,2.0,4.0,28.0,26.485626,25.555817,24.783386,26.516388,27.360687,5.4519997,7.0566745,71.0
625,Naze,2021.0,32.0,5.0,22.0,21.0,19.0,15.0,24.0,26.516266,26.333557,26.376892,26.53946,26.643219,5.4519997,7.0566745,71.0
626,Naze,2022.0,31.0,5.0,30.0,8.0,11.0,6.0,29.0,26.14273,25.220245,24.426025,25.765015,27.115662,5.4519997,7.0566745,71.0
627,Naze,2023.0,32.0,5.0,19.0,10.0,8.0,14.0,28.0,26.403442,25.174652,25.192963,26.24524,26.501678,5.4519997,7.0566745,71.0
628,Naze,2024.0,33.0,5.0,30.0,10.0,3.0,12.0,28.0,26.509888,26.23236,26.105011,26.923492,28.046417,5.4519997,7.0566745,71.0
629,Naze,2025.0,33.0,5.0,10.0,0.0,9.0,16.0,31.0,26.405304,25.292542,26.158142,27.291504,27.7919,5.4519997,7.0566745,71.0
630,Tokyo,1981.0,98.0,15.0,10.0,7.0,4.0,6.0,12.0,12.518799,6.507965,3.1269226,4.589691,8.504944,35.6768601,139.7638947,27.0
631,Tokyo,1982.0,90.0,13.0,8.0,3.0,2.0,8.0,11.0,10.232117,6.709778,4.6230164,4.0671387,8.671631,35.6768601,139.7638947,27.0
632,Tokyo,1983.0,98.0,14.0,13.0,6.0,5.0,7.0,13.0,13.176056,7.8775635,4.3624268,4.338379,7.429413,35.6768601,139.7638947,27.0
633,Tokyo,1984.0,108.0,16.0,10.0,6.0,7.0,5.0,11.0,10.639465,5.0708923,2.5841675,2.1125488,5.026306,35.6768601,139.7638947,27.0
634,Tokyo,1985.0,100.0,15.0,5.0,4.0,3.0,9.0,19.0,11.577362,6.4882507,2.9122925,5.886322,8.130371,35.6768601,139.7638947,27.0
635,Tokyo,1986.0,100.0,15.0,8.0,4.0,3.0,6.0,12.0,12.248657,5.9914856,3.217865,3.15979,7.299652,35.6768601,139.7638947,27.0
636,Tokyo,1987.0,95.0,14.0,5.0,10.0,5.0,7.0,12.0,11.135345,7.5421753,4.858612,6.040222,8.799774,35.6768601,139.7638947,27.0
637,Tokyo,1988.0,102.0,15.0,12.0,6.0,5.0,8.0,12.0,12.001282,7.211914,6.3665466,3.736267,8.228424,35.6768601,139.7638947,27.0
638,Tokyo,1989.0,93.0,14.0,9.0,1.0,13.0,13.0,12.0,10.183807,6.447235,6.916992,6.7624207,8.663757,35.6768601,139.7638947,27.0
639,Tokyo,1990.0,85.0,13.0,9.0,5.0,9.0,18.0,13.0,12.752991,7.157837,4.2864685,7.5759277,9.374084,35.6768601,139.7638947,27.0
640,Tokyo,1991.0,98.0,15.0,10.0,5.0,8.0,6.0,15.0,14.542603,8.268433,4.697754,5.034027,9.635345,35.6768601,139.7638947,27.0
641,Tokyo,1992.0,92.0,14.0,8.0,9.0,7.0,6.0,19.0,12.23172,8.174164,5.687683,5.4463806,9.61908,35.6768601,139.7638947,27.0
642,Tokyo,1993.0,92.0,13.0,9.0,8.0,15.0,6.0,11.0,12.494415,7.993683,5.5830383,6.2432556,7.694275,35.6768601,139.7638947,27.0
643,Tokyo,1994.0,95.0,14.0,8.0,13.0,8.0,7.0,9.0,13.067627,7.3446045,4.6059265,4.603424,6.971039,35.6768601,139.7638947,27.0
644,Tokyo,1995.0,97.0,14.0,7.0,8.0,4.0,7.0,14.0,12.246979,7.419403,4.47171,4.7536316,8.1813965,35.6768601,139.7638947,27.0
645,Tokyo,1996.0,98.0,14.0,6.0,3.0,5.0,4.0,14.0,11.146637,6.217865,4.66098,4.431061,8.024475,35.6768601,139.7638947,27.0
646,Tokyo,1997.0,89.0,13.0,10.0,5.0,3.0,6.0,11.0,12.562256,7.84256,4.512024,5.111786,9.156677,35.6768601,139.7638947,27.0
647,Tokyo,1998.0,90.0,14.0,12.0,9.0,12.0,11.0,11.0,13.667084,7.9435425,4.399872,6.187866,8.574646,35.6768601,139.7638947,27.0
648,Tokyo,1999.0,92.0,13.0,3.0,6.0,5.0,6.0,16.0,12.578583,7.7067566,4.8049927,5.2025146,9.3237915,35.6768601,139.7638947,27.0
649,Tokyo,2000.0,97.0,14.0,9.0,4.0,11.0,5.0,10.0,13.26944,7.4736633,6.4398193,3.8927612,7.99881,35.6768601,139.7638947,27.0
650,Tokyo,2001.0,87.0,13.0,16.0,6.0,9.0,8.0,11.0,12.93103,7.0168457,3.4998474,4.762085,8.159637,35.6768601,139.7638947,27.0
651,Tokyo,2002.0,80.0,12.0,9.0,9.0,6.0,6.0,8.0,11.75827,6.1498413,5.889923,5.831421,10.603882,35.6768601,139.7638947,27.0
652,Tokyo,2003.0,91.0,14.0,8.0,13.0,7.0,14.0,15.0,10.108673,6.3192444,4.2313232,4.967987,7.6906433,35.6768601,139.7638947,27.0
653,Tokyo,2004.0,89.0,14.0,19.0,6.0,5.0,7.0,12.0,14.540955,7.539276,4.2430115,6.9069214,8.4956665,35.6768601,139.7638947,27.0
654,Tokyo,2005.0,96.0,14.0,10.0,9.0,8.0,9.0,12.0,14.363586,8.262146,4.922516,4.8548584,8.119141,35.6768601,139.7638947,27.0
655,Tokyo,2006.0,87.0,13.0,7.0,2.0,10.0,10.0,10.0,11.938995,4.5958557,3.758789,6.087372,8.514984,35.6768601,139.7638947,27.0
656,Tokyo,2007.0,88.0,13.0,12.0,10.0,10.0,9.0,9.0,13.148163,7.8014526,5.911133,7.0212097,9.123627,35.6768601,139.7638947,27.0
657,Tokyo,2008.0,87.0,13.0,13.0,8.0,9.0,8.0,10.0,12.240143,8.119843,4.577759,4.171814,9.32135,35.6768601,139.7638947,27.0
658,Tokyo,2009.0,92.0,14.0,10.0,8.0,10.0,10.0,13.0,12.012787,8.5963745,5.4586487,6.538025,8.511688,35.6768601,139.7638947,27.0
659,Tokyo,2010.0,91.0,13.0,13.0,8.0,7.0,10.0,13.0,12.527466,7.554199,5.1805115,5.610443,8.573853,35.6768601,139.7638947,27.0
660,Tokyo,2011.0,96.0,14.0,8.0,8.0,0.0,10.0,7.0,12.365295,8.3012085,3.0680847,6.0187683,6.584137,35.6768601,139.7638947,27.0
661,Tokyo,2012.0,97.0,14.0,10.0,6.0,6.0,11.0,12.0,13.678131,5.9750366,3.3486633,4.332947,7.8704224,35.6768601,139.7638947,27.0
662,Tokyo,2013.0,81.0,12.0,12.0,11.0,6.0,12.0,11.0,11.514648,5.9361267,3.657074,4.5926514,10.148987,35.6768601,139.7638947,27.0
663,Tokyo,2014.0,89.0,13.0,10.0,6.0,5.0,12.0,11.0,11.970947,6.827881,4.810028,4.884094,8.92337,35.6768601,139.7638947,27.0
664,Tokyo,2015.0,88.0,13.0,14.0,8.0,9.0,9.0,14.0,13.188965,6.1445007,4.7628784,5.152588,9.157837,35.6768601,139.7638947,27.0
665,Tokyo,2016.0,91.0,13.0,14.0,8.0,5.0,8.0,13.0,13.876465,8.707001,5.3006897,6.493225,9.327026,35.6768601,139.7638947,27.0
666,Tokyo,2017.0,92.0,13.0,14.0,6.0,4.0,7.0,14.0,11.4218445,8.298676,5.0134277,5.635193,7.3630676,35.6768601,139.7638947,27.0
667,Tokyo,2018.0,83.0,12.0,12.0,4.0,3.0,3.0,12.0,12.041107,6.112213,4.2813416,4.5713196,10.493866,35.6768601,139.7638947,27.0
668,Tokyo,2019.0,86.0,13.0,12.0,10.0,3.0,11.0,10.0,13.708496,7.757263,4.5108643,6.607849,9.579712,35.6768601,139.7638947,27.0
669,Tokyo,2020.0,82.0,12.0,12.0,10.0,11.0,7.0,13.0,13.011902,8.546936,6.747284,7.523773,9.974823,35.6768601,139.7638947,27.0
670,Tokyo,2021.0,81.0,12.0,5.0,6.0,7.0,3.0,10.0,13.548492,7.199646,4.982849,7.2518616,11.646179,35.6768601,139.7638947,27.0
671,Tokyo,2022.0,86.0,12.0,9.0,8.0,5.0,4.0,15.0,13.121582,7.184021,3.734253,4.113037,9.996704,35.6768601,139.7638947,27.0
672,Tokyo,2023.0,81.0,12.0,10.0,5.0,8.0,7.0,13.0,14.07489,6.736786,4.881653,6.3809204,11.932739,35.6768601,139.7638947,27.0
673,Tokyo,2024.0,95.0,14.0,6.0,7.0,7.0,11.0,12.0,14.111511,8.949127,6.3857117,7.099243,8.817749,35.6768601,139.7638947,27.0
674,Tokyo,2025.0,89.0,13.0,9.0,2.0,4.0,5.0,15.0,13.428375,7.2230835,5.5545654,5.223755,9.930115,35.6768601,139.7638947,27.0
675,Utsunomiya,1981.0,102.0,15.0,8.0,7.0,2.0,8.0,9.0,9.472015,3.3575134,0.060638428,1.6139221,5.6374207,36.5549677,139.8828776,119.0
676,Utsunomiya,1982.0,97.0,14.0,6.0,2.0,6.0,7.0,10.0,6.565216,3.1746216,1.4231567,1.1187134,6.050934,36.5549677,139.8828776,119.0
677,Utsunomiya,1983.0,102.0,15.0,11.0,3.0,6.0,9.0,13.0,10.024628,4.681671,1.2063904,1.0987244,4.954254,36.5549677,139.8828776,119.0
678,Utsunomiya,1984.0,115.0,17.0,8.0,4.0,5.0,4.0,8.0,7.890045,1.8166504,-0.5500488,-1.4341125,1.6570129,36.5549677,139.8828776,119.0
679,Utsunomiya,1985.0,101.0,15.0,6.0,4.0,3.0,8.0,15.0,8.369019,3.2691345,-0.7704773,2.649475,5.0920105,36.5549677,139.8828776,119.0
680,Utsunomiya,1986.0,106.0,16.0,9.0,2.0,1.0,6.0,12.0,8.828644,2.44516,-0.09420776,-0.17385864,4.193695,36.5549677,139.8828776,119.0
681,Utsunomiya,1987.0,98.0,15.0,2.0,8.0,6.0,5.0,10.0,7.914032,3.8598328,1.1792297,2.580017,5.851227,36.5549677,139.8828776,119.0
